Property Class Name,Period,Slice,As Of,Geography Name,Inventory SF,Market Asking Rent/SF,Net Absorption SF 12 Mo,Net Delivered SF 12 Mo,Vacancy Rate,Existing Buildings
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Mansfield,10944760,10.48,268247,464373,11.0035121440887%,217
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Meacham Fld/Fossil Cr,54872828,8.82,2227045,1335312,7.04202279448509%,744
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Metropolitan/Addison,22549875,13.2,134425,154643,10.9068900346756%,532
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - N Central Ft Worth,10621726,10.81,22510,-29414,2.41902302950621%,489
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - N Stemmons/Valwood,52993230,9.96,-67971,4130,5.50154037773609%,833
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - NE Dallas/Garland,58617043,9.62,-7524,1439317,6.63013160228729%,1597
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - NE Tarrant/Alliance,90677653,9.8,1406003,1409531,10.8229875564575%,672
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - North Ft Worth  (Cluster),164824235,9.66,4829760,3199634,9.32472199201584%,2379
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - North Trinity,12403749,16.69,-6678,-16964,9.87783595919609%,917
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Northeast Dallas  (Cluster),150509498,12.47,1737388,2884818,6.79301172494888%,3850
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Northwest Dallas  (Cluster),138819966,11.04,487598,2776898,9.61276516318321%,2476
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - NW Dallas Outlying  (Cluster),5533603,12.63,49616,274901,21.185003221035%,304
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - NW Dallas Outlying,5533603,12.63,49616,274901,21.185003221035%,304
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Outlying Collin Cnty,2373738,16.64,19762,121348,7.85330981016159%,186
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Outlying Ellis Cnty,15304006,7.86,689610,754615,1.69664733111858%,438
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Outlying Kaufman Cnty,1020108,7.81,3407,14680,8.61026495695114%,67
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Parker County,6424792,12.8,-63092,87779,8.49593281745911%,478
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Plano,31159479,15.84,608994,187255,5.78436516225338%,676
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Redbird Airport,23334989,7.43,396478,41809,5.1216010004282%,285
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Richardson,17154924,14.92,17070,97568,8.16460624337196%,425
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Rockwall,7184941,12.33,126996,38986,6.13100379705429%,246
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - S Cen.Tarrant Cnty,43008052,8.37,921256,1472129,8.63975659012794%,634
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - S Central Ft Worth,11268592,9.73,-69019,-3105,7.61994048953056%,553
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - SE Dallas/I-45,87507929,8.11,2168037,983006,15.3737708926201%,661
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - South Dallas  (Cluster),171495580,8.24,6429124,3054589,10.7858285307884%,2041
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - South Ft Worth  (Cluster),129802120,9.59,2034590,3743562,7.97346159815788%,4190
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - South Stemmons  (Cluster),140551769,10.59,1386219,836826,7.16414600610733%,4734
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Southwest Tarrant,4942347,11.47,462866,50819,8.80524963140488%,247
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - SW Dallas/US 67,45348656,9.04,3174833,1275159,7.91497975587845%,657
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Upper Great Southwest,60622006,9.31,38722,1351157,10.6475427746773%,647
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - W DFW Air/Grapevine,25865413,12.78,200820,947768,13.467463850975%,550
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - West Brookhollow,43429576,10.01,511855,687870,7.43587240576744%,1442
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - West Hines North,9425747,11.6,194851,-2363,5.4664634168148%,380
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - West Tarrant,9070691,10.8,1092612,146660,7.77818337082863%,234
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Western Lonestar/Tpke,10614947,9.08,-507897,-4663,10.5666659772396%,252
Industrial,2025 Q3,All,2025 Q2,Dallas-Fort Worth - TX USA - Wise County,3778271,10.13,167191,220352,11.6411447525024%,251
Industrial,2025 Q3,All,2025 Q2,Daphne-Fairhope-Foley - AL USA - Baldwin County (Cluster),12982426,9.31,54519,9313,4.39857691526413%,508
Industrial,2025 Q3,All,2025 Q2,Daphne-Fairhope-Foley - AL USA - Baldwin County,12982426,9.31,54519,9313,4.39857691526413%,508
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Davenport (Cluster),641364,8.92,-1668,-213,0.226860260590911%,23
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Davenport,641364,8.92,-1668,-213,0.226860260590911%,23
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Moline (Cluster),31348,8.86,-77,-8,0.220109731890261%,4
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Moline,31348,8.86,-77,-8,0.220109731890261%,4
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Rock Island (Cluster),401881,5.82,-1016,-123,0.222205091267824%,19
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Downtown Rock Island,401881,5.82,-1016,-123,0.222205091267824%,19
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - East Moline (Cluster),4266270,5.92,-10578,-1382,0.215551280416548%,39
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - East Moline,4266270,5.92,-10578,-1382,0.215551280416548%,39
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Davenport (Cluster),20304736,6.84,-14852,294431,1.72423329204321%,314
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Davenport,20304736,6.84,-14852,294431,1.72423329204321%,314
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Moline (Cluster),2021406,8.38,-5157,-715,0.219748029485345%,93
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Moline,2021406,8.38,-5157,-715,0.219748029485345%,93
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Rock Island (Cluster),4519760,5.67,68195,-1453,0.222312682308257%,74
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Greater Rock Island,4519760,5.67,68195,-1453,0.222312682308257%,74
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Henry County (Cluster),1462156,6.24,-16681,-468,1.36880055069923%,29
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Henry County,1462156,6.24,-16681,-468,1.36880055069923%,29
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Mercer County (Cluster),78292,6.46,-192,-24,0.214581307955086%,6
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Mercer County,78292,6.46,-192,-24,0.214581307955086%,6
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Outlying Rock Island Cnty (Cluster),12310190,5.79,204317,-4000,5.02808652818203%,133
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Outlying Rock Island Cnty,12310190,5.79,204317,-4000,5.02808652818203%,133
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Outlying Scott County (Cluster),15490961,6.1,44999,-5000,1.1911204084754%,189
Industrial,2025 Q3,All,2025 Q2,Davenport - IA USA - Outlying Scott County,15490961,6.1,44999,-5000,1.1911204084754%,189
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Downtown Dayton  (Cluster),6763930,6.96,48275,-22579,1.14763164892793%,265
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Downtown Dayton,6763930,6.96,48275,-22579,1.14763164892793%,265
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - East Dayton  (Cluster),9819950,6.69,259366,-3250,2.62539014220238%,297
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - East Dayton,9819950,6.69,259366,-3250,2.62539014220238%,297
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - North Dayton  (Cluster),58288878,6.13,1804325,1090901,4.62878197431564%,1268
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - North Dayton,58288878,6.13,1804325,1090901,4.62878197431564%,1268
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Northeast Cent Dayton  (Cluster),4886550,7.52,-20142,-1492,2.36297585070133%,221
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Northeast Cent Dayton,4886550,7.52,-20142,-1492,2.36297585070133%,221
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - South Central Dayton  (Cluster),20334358,6.84,-893,-9518,10.6681115925312%,422
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - South Central Dayton,20334358,6.84,-893,-9518,10.6681115925312%,422
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - South Dayton  (Cluster),13221023,8.2,192719,259032,5.31838573515415%,401
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - South Dayton,13221023,8.2,192719,259032,5.31838573515415%,401
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Southeast Dayton  (Cluster),4438289,5.93,-18781,-1523,10.9807632863522%,202
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - Southeast Dayton,4438289,5.93,-18781,-1523,10.9807632863522%,202
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - West Dayton  (Cluster),5170377,5.45,-17263,-1976,1.20774554088712%,144
Industrial,2025 Q3,All,2025 Q2,Dayton - OH USA - West Dayton,5170377,5.45,-17263,-1976,1.20774554088712%,144
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Coastal Daytona Beach (Cluster),36856,11.9,-122,-6,0.314738438464701%,7
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Coastal Daytona Beach,36856,11.9,-122,-6,0.314738438464701%,7
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - De Land (Cluster),3501116,10.19,-49935,-696,1.8793435767293%,240
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - De Land,3501116,10.19,-49935,-696,1.8793435767293%,240
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Deltona (Cluster),4481118,11.91,-104325,-1291,3.01230624318123%,165
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Deltona,4481118,11.91,-104325,-1291,3.01230624318123%,165
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Downtown Daytona Beach (Cluster),3449034,11.17,209745,-795,3.18984985351563%,326
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Downtown Daytona Beach,3449034,11.17,209745,-795,3.18984985351563%,326
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - North Daytona Beach (Cluster),4884822,12.03,-41223,45386,3.55026237666607%,205
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - North Daytona Beach,4884822,12.03,-41223,45386,3.55026237666607%,205
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - NW Volusia County (Cluster),527097,10.41,-3371,-107,8.26944559812546%,30
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - NW Volusia County,527097,10.41,-3371,-107,8.26944559812546%,30
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Ormond Beach (Cluster),3208451,12.49,-61322,11535,3.18390391767025%,189
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - Ormond Beach,3208451,12.49,-61322,11535,3.18390391767025%,189
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - SE Volusia County (Cluster),1424543,11.89,-5019,-303,0.415712269023061%,51
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - SE Volusia County,1424543,11.89,-5019,-303,0.415712269023061%,51
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - South Beach Cities (Cluster),3038890,12.2,-3350,3364,2.98684723675251%,315
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - South Beach Cities,3038890,12.2,-3350,3364,2.98684723675251%,315
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - South Daytona Beach (Cluster),5136289,11.33,2776955,2807433,4.78909984230995%,102
Industrial,2025 Q3,All,2025 Q2,Daytona Beach - FL USA - South Daytona Beach,5136289,11.33,2776955,2807433,4.78909984230995%,102
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Arapahoe Rd,46325,17.45,-373,-20,0.76200757175684%,4
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Aurora,2724995,16.66,-153440,-1196,11.5901127457619%,110
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Broomfield  (Cluster),6420168,13.04,-299196,-440826,18.3487564325333%,187
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Broomfield County,6420168,13.04,-299196,-440826,18.3487564325333%,187
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Cent E I-70/Montbello,18282378,8.64,-729315,-7962,10.07399559021%,334
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Centennial,15283472,14.58,147087,213345,11.3224275410175%,330
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Central  (Cluster),12777380,12.53,-260162,-18637,5.11203408241272%,663
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Clear Creek County  (Cluster),162438,16.29,-30926,-18073,26.1465907096863%,14
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Clear Creek County,162438,16.29,-30926,-18073,26.1465907096863%,14
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Commerce City,13890521,12.46,-301945,145746,7.56190493702888%,555
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Denver Tech Center,35441,29.85,-287,-15,0.76747271232307%,2
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - DIA,19093410,11.72,696025,1188799,15.1247471570969%,290
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - East Hampden,170557,16.23,-6429,-70,3.72837223112583%,10
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - East I-70/270,20548343,10.4,-187860,71168,5.65564818680286%,458
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - East I-70/Montbello  (Cluster),103702902,9.42,-1335027,994356,9.60974395275116%,1538
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Elbert County  (Cluster),216216,13.67,-2025,14921,7.83799514174461%,29
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Elbert County,216216,13.67,-2025,14921,7.83799514174461%,29
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Gilpin County  (Cluster),25807,15.08,-206,-9,0.763358781114221%,5
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Gilpin County,25807,15.08,-206,-9,0.763358781114221%,5
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Glendale  (Cluster),2688240,14.71,-47371,-1280,6.34772181510925%,155
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Glendale,2688240,14.71,-47371,-1280,6.34772181510925%,155
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Greenwood Village,7334,17.06,-59,-3,0.763566931709647%,1
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Highlands Ranch,2007880,17.73,-26303,-961,3.30731905996799%,51
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Inverness,2619188,15.95,-17041,-1629,7.74461403489113%,59
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Lakewood,156013,14.66,-1256,-80,0.753783341497183%,17
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Lower Central,8048757,12,-142671,-3519,4.28666174411774%,351
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Lower North Central,8794600,13.51,-10763,-5781,10.3322945535183%,377
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Lower South Central,9293623,12.98,-175571,32826,4.90060783922672%,569
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Meridian,882385,19.12,17116,39626,5.1374401897192%,51
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Mid Central,4296231,13.43,-143028,-14635,7.09577798843384%,273
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Mid South Central,1380216,14.83,-55726,-554,6.48521706461906%,126
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - North Central  (Cluster),18706820,12.72,-26005,-10577,8.39901715517044%,806
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - North Denver  (Cluster),14344588,12.89,409696,579775,11.0294282436371%,320
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - North Denver,14344588,12.89,409696,579775,11.0294282436371%,320
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Northeast Denver  (Cluster),32983931,12.03,394080,1334545,11.9398079812527%,845
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Northwest Denver  (Cluster),18616690,12.82,357021,335211,11.8343971669674%,588
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Northwest Denver,18616690,12.82,357021,335211,11.8343971669674%,588
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Adams Cnty  (Cluster),251059,11.12,-2171,-207,0.782286189496517%,10
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Adams Cnty,251059,11.12,-2171,-207,0.782286189496517%,10
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Arapahoe Cty  (Cluster),841743,12.84,18646,-561,6.12942427396774%,14
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Arapahoe Cty,841743,12.84,18646,-561,6.12942427396774%,14
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Douglas Cnty  (Cluster),68499,16.93,-551,-26,0.766434567049146%,7
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Outlying Douglas Cnty,68499,16.93,-551,-26,0.766434567049146%,7
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Park County  (Cluster),110320,15.49,-881,-40,0.762327760457993%,22
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Park County,110320,15.49,-881,-40,0.762327760457993%,22
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Parker/Castle Rock  (Cluster),2067351,18.09,-57798,-847,7.19094127416611%,146
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Parker/Castle Rock,2067351,18.09,-57798,-847,7.19094127416611%,146
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Quebec St,11557019,9.83,-367247,-5017,7.02971965074539%,284
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - South Central  (Cluster),15509592,13.19,-321656,29335,5.7068232446909%,1051
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Southeast C-470,1772600,15.98,-19019,-739,3.45610976219177%,86
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Southeast Denver  (Cluster),22825182,15.33,94692,249534,9.25884395837784%,594
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Southwest C-470,11012922,15.13,-30062,170288,6.40483051538467%,567
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Southwest Denver  (Cluster),11168935,15.13,-31318,170208,6.32589384913445%,584
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - SW DIA/Pena Blvd,53315162,9.23,-50605,936167,11.5337714552879%,462
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Upper Central,432392,13.49,25537,-483,0.765509065240622%,39
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Upper North Central,9912220,12.04,-15242,-4796,6.68371990323067%,429
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - Upper South Central,4835753,13.12,-90359,-2937,7.03408569097519%,356
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - West Denver  (Cluster),21291571,15.39,93278,166146,3.14989909529686%,636
Industrial,2025 Q3,All,2025 Q2,Denver - CO USA - West Denver,21291571,15.39,93278,166146,3.14989909529686%,636
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Ankeny (Cluster),8209993,9.22,-4247,-2971,1.84375308454037%,126
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Ankeny,8209993,9.22,-4247,-2971,1.84375308454037%,126
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - CBD (Cluster),1675143,7.54,-7945,-812,5.57988174259663%,80
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - CBD,1675143,7.54,-7945,-812,5.57988174259663%,80
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Guthrie County (Cluster),450304,6.25,-914,-106,0.179434334859252%,78
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Guthrie County,450304,6.25,-914,-106,0.179434334859252%,78
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Madison County (Cluster),646424,5.66,-1481,-201,2.24032532423735%,26
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Madison County,646424,5.66,-1481,-201,2.24032532423735%,26
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Northeast (Cluster),39178147,7.55,231973,-9336,6.59333616495132%,799
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Northeast,39178147,7.55,231973,-9336,6.59333616495132%,799
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Northwest (Cluster),13503486,7.72,62858,-4629,2.30915192514658%,310
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Northwest,13503486,7.72,62858,-4629,2.30915192514658%,310
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Outlying Dallas County (Cluster),2079682,8.8,46042,-664,9.48250740766525%,93
Industrial,2025 Q3,All,2025 Q2,Des Moines - IA USA - Outlying Dallas County,2079682,8.8,46042,-664,9.48250740766525%,93
